/home/mikolas/alc/17-projeto2/export32x32/103.rr ; 0 (sec) ; s 6  (states:2908)
/home/mikolas/alc/17-projeto2/export32x32/1030.rr ; 0 (sec) ; s 8  (states:4785)
/home/mikolas/alc/17-projeto2/export32x32/1031.rr ; 0 (sec) ; s 5  (states:260)
/home/mikolas/alc/17-projeto2/export32x32/1032.rr ; 0 (sec) ; s 3  (states:131)
/home/mikolas/alc/17-projeto2/export32x32/1033.rr ; 3 (sec) ; s 12  (states:155159)
/home/mikolas/alc/17-projeto2/export32x32/1034.rr ; 1 (sec) ; s 10  (states:63953)
/home/mikolas/alc/17-projeto2/export32x32/1035.rr ; 0 (sec) ; s 6  (states:1320)
/home/mikolas/alc/17-projeto2/export32x32/1036.rr ; 0 (sec) ; s 5  (states:442)
/home/mikolas/alc/17-projeto2/export32x32/1037.rr ; 2 (sec) ; s 11  (states:116573)
/home/mikolas/alc/17-projeto2/export32x32/1038.rr ; 0 (sec) ; s 9  (states:3293)
/home/mikolas/alc/17-projeto2/export32x32/1039.rr ; 1 (sec) ; s 9  (states:116523)
/home/mikolas/alc/17-projeto2/export32x32/104.rr ; 1 (sec) ; s 10  (states:19087)
/home/mikolas/alc/17-projeto2/export32x32/1040.rr ; 1 (sec) ; s 10  (states:46096)
/home/mikolas/alc/17-projeto2/export32x32/1041.rr ; 48 (sec) ; s 18  (states:508057)
/home/mikolas/alc/17-projeto2/export32x32/1042.rr ; 1 (sec) ; s 9  (states:43979)
/home/mikolas/alc/17-projeto2/export32x32/1043.rr ; 0 (sec) ; s 4  (states:61)
/home/mikolas/alc/17-projeto2/export32x32/1044.rr ; 0 (sec) ; s 5  (states:70)
/home/mikolas/alc/17-projeto2/export32x32/1045.rr ; 60 (sec) ; n  (states:994426)
/home/mikolas/alc/17-projeto2/export32x32/1046.rr ; 0 (sec) ; s 3  (states:39)
/home/mikolas/alc/17-projeto2/export32x32/1047.rr ; 7 (sec) ; s 14  (states:92726)
/home/mikolas/alc/17-projeto2/export32x32/1048.rr ; 3 (sec) ; s 11  (states:174458)
/home/mikolas/alc/17-projeto2/export32x32/1049.rr ; 16 (sec) ; s 14  (states:25218)
/home/mikolas/alc/17-projeto2/export32x32/105.rr ; 0 (sec) ; s 8  (states:20932)
/home/mikolas/alc/17-projeto2/export32x32/1050.rr ; 1 (sec) ; s 10  (states:51277)
/home/mikolas/alc/17-projeto2/export32x32/1051.rr ; 37 (sec) ; s 13  (states:1626147)
/home/mikolas/alc/17-projeto2/export32x32/1052.rr ; 22 (sec) ; s 13  (states:745230)
/home/mikolas/alc/17-projeto2/export32x32/1053.rr ; 9 (sec) ; s 13  (states:308361)
/home/mikolas/alc/17-projeto2/export32x32/1054.rr ; 0 (sec) ; s 7  (states:7864)
/home/mikolas/alc/17-projeto2/export32x32/1055.rr ; 0 (sec) ; s 7  (states:6808)
/home/mikolas/alc/17-projeto2/export32x32/1056.rr ; 0 (sec) ; s 7  (states:18855)
/home/mikolas/alc/17-projeto2/export32x32/1057.rr ; 0 (sec) ; s 8  (states:1362)
/home/mikolas/alc/17-projeto2/export32x32/1058.rr ; 60 (sec) ; n  (states:1323400)
/home/mikolas/alc/17-projeto2/export32x32/1059.rr ; 23 (sec) ; s 14  (states:788613)
/home/mikolas/alc/17-projeto2/export32x32/106.rr ; 9 (sec) ; s 15  (states:181022)
/home/mikolas/alc/17-projeto2/export32x32/1060.rr ; 1 (sec) ; s 11  (states:36350)
/home/mikolas/alc/17-projeto2/export32x32/1061.rr ; 2 (sec) ; s 10  (states:92556)
/home/mikolas/alc/17-projeto2/export32x32/1062.rr ; 60 (sec) ; n  (states:1359567)
/home/mikolas/alc/17-projeto2/export32x32/1063.rr ; 2 (sec) ; s 10  (states:116267)
/home/mikolas/alc/17-projeto2/export32x32/1064.rr ; 0 (sec) ; s 8  (states:15258)
/home/mikolas/alc/17-projeto2/export32x32/1065.rr ; 0 (sec) ; s 10  (states:25167)
/home/mikolas/alc/17-projeto2/export32x32/1066.rr ; 60 (sec) ; n  (states:1095755)
/home/mikolas/alc/17-projeto2/export32x32/1067.rr ; 1 (sec) ; s 11  (states:31412)
/home/mikolas/alc/17-projeto2/export32x32/1068.rr ; 0 (sec) ; s 2  (states:65)
/home/mikolas/alc/17-projeto2/export32x32/1069.rr ; 0 (sec) ; s 5  (states:820)
/home/mikolas/alc/17-projeto2/export32x32/107.rr ; 0 (sec) ; s 4  (states:79)
/home/mikolas/alc/17-projeto2/export32x32/1070.rr ; 60 (sec) ; n  (states:987290)
/home/mikolas/alc/17-projeto2/export32x32/1071.rr ; 0 (sec) ; s 6  (states:8585)
/home/mikolas/alc/17-projeto2/export32x32/1072.rr ; 0 (sec) ; s 4  (states:98)
/home/mikolas/alc/17-projeto2/export32x32/1073.rr ; 60 (sec) ; n  (states:1167642)
/home/mikolas/alc/17-projeto2/export32x32/1074.rr ; 17 (sec) ; s 13  (states:673526)
/home/mikolas/alc/17-projeto2/export32x32/1075.rr ; 0 (sec) ; s 6  (states:2683)
/home/mikolas/alc/17-projeto2/export32x32/1076.rr ; 0 (sec) ; s 7  (states:16591)
/home/mikolas/alc/17-projeto2/export32x32/1077.rr ; 50 (sec) ; s 14  (states:532863)
/home/mikolas/alc/17-projeto2/export32x32/1078.rr ; 47 (sec) ; s 14  (states:1403295)
/home/mikolas/alc/17-projeto2/export32x32/1079.rr ; 2 (sec) ; s 11  (states:99469)
/home/mikolas/alc/17-projeto2/export32x32/108.rr ; 1 (sec) ; s 9  (states:28987)
/home/mikolas/alc/17-projeto2/export32x32/1080.rr ; 4 (sec) ; s 11  (states:200015)
/home/mikolas/alc/17-projeto2/export32x32/1081.rr ; 0 (sec) ; s 7  (states:9181)
/home/mikolas/alc/17-projeto2/export32x32/1082.rr ; 0 (sec) ; s 8  (states:28578)
/home/mikolas/alc/17-projeto2/export32x32/1083.rr ; 6 (sec) ; s 12  (states:289228)
/home/mikolas/alc/17-projeto2/export32x32/1084.rr ; 0 (sec) ; s 8  (states:14796)
/home/mikolas/alc/17-projeto2/export32x32/1085.rr ; 0 (sec) ; s 7  (states:3401)
/home/mikolas/alc/17-projeto2/export32x32/1086.rr ; 20 (sec) ; s 16  (states:416751)
/home/mikolas/alc/17-projeto2/export32x32/1087.rr ; 0 (sec) ; s 7  (states:8865)
/home/mikolas/alc/17-projeto2/export32x32/1088.rr ; 0 (sec) ; s 7  (states:522)
/home/mikolas/alc/17-projeto2/export32x32/1089.rr ; 21 (sec) ; s 16  (states:455898)
/home/mikolas/alc/17-projeto2/export32x32/109.rr ; 2 (sec) ; s 10  (states:69899)
/home/mikolas/alc/17-projeto2/export32x32/1090.rr ; 10 (sec) ; s 13  (states:166095)
/home/mikolas/alc/17-projeto2/export32x32/1091.rr ; 60 (sec) ; n  (states:1429393)
/home/mikolas/alc/17-projeto2/export32x32/1092.rr ; 60 (sec) ; n  (states:1245527)
/home/mikolas/alc/17-projeto2/export32x32/1093.rr ; 2 (sec) ; s 11  (states:140662)
/home/mikolas/alc/17-projeto2/export32x32/1094.rr ; 1 (sec) ; s 10  (states:46366)
/home/mikolas/alc/17-projeto2/export32x32/1095.rr ; 12 (sec) ; s 14  (states:275733)
/home/mikolas/alc/17-projeto2/export32x32/1096.rr ; 0 (sec) ; s 1  (states:17)
/home/mikolas/alc/17-projeto2/export32x32/1097.rr ; 1 (sec) ; s 11  (states:48719)
/home/mikolas/alc/17-projeto2/export32x32/1098.rr ; 0 (sec) ; s 8  (states:3832)
/home/mikolas/alc/17-projeto2/export32x32/1099.rr ; 3 (sec) ; s 12  (states:10700)
/home/mikolas/alc/17-projeto2/export32x32/11.rr ; 0 (sec) ; s 6  (states:2341)
/home/mikolas/alc/17-projeto2/export32x32/110.rr ; 0 (sec) ; s 9  (states:17743)
/home/mikolas/alc/17-projeto2/export32x32/1100.rr ; 0 (sec) ; s 5  (states:1538)
/home/mikolas/alc/17-projeto2/export32x32/1101.rr ; 2 (sec) ; s 12  (states:120384)
/home/mikolas/alc/17-projeto2/export32x32/1102.rr ; 1 (sec) ; s 13  (states:19970)
/home/mikolas/alc/17-projeto2/export32x32/1103.rr ; 17 (sec) ; s 12  (states:606367)
/home/mikolas/alc/17-projeto2/export32x32/1104.rr ; 60 (sec) ; n  (states:1271382)
/home/mikolas/alc/17-projeto2/export32x32/1105.rr ; 0 (sec) ; s 7  (states:2266)
/home/mikolas/alc/17-projeto2/export32x32/1106.rr ; 0 (sec) ; s 8  (states:5102)
/home/mikolas/alc/17-projeto2/export32x32/1107.rr ; 60 (sec) ; n  (states:1818715)
/home/mikolas/alc/17-projeto2/export32x32/1108.rr ; 0 (sec) ; s 6  (states:1686)
/home/mikolas/alc/17-projeto2/export32x32/1109.rr ; 34 (sec) ; s 14  (states:1437517)
/home/mikolas/alc/17-projeto2/export32x32/111.rr ; 60 (sec) ; n  (states:2108901)
/home/mikolas/alc/17-projeto2/export32x32/1110.rr ; 4 (sec) ; s 12  (states:250195)
/home/mikolas/alc/17-projeto2/export32x32/1111.rr ; 1 (sec) ; s 11  (states:24575)
/home/mikolas/alc/17-projeto2/export32x32/1112.rr ; 2 (sec) ; s 10  (states:72564)
/home/mikolas/alc/17-projeto2/export32x32/1113.rr ; 1 (sec) ; s 11  (states:21546)
/home/mikolas/alc/17-projeto2/export32x32/1114.rr ; 9 (sec) ; s 12  (states:500576)
/home/mikolas/alc/17-projeto2/export32x32/1115.rr ; 47 (sec) ; s 15  (states:1587223)
/home/mikolas/alc/17-projeto2/export32x32/1116.rr ; 0 (sec) ; s 9  (states:20906)
/home/mikolas/alc/17-projeto2/export32x32/1117.rr ; 8 (sec) ; s 12  (states:378364)
/home/mikolas/alc/17-projeto2/export32x32/1118.rr ; 60 (sec) ; n  (states:1087087)
/home/mikolas/alc/17-projeto2/export32x32/1119.rr ; 0 (sec) ; s 8  (states:2951)
/home/mikolas/alc/17-projeto2/export32x32/112.rr ; 0 (sec) ; s 6  (states:3506)
/home/mikolas/alc/17-projeto2/export32x32/1120.rr ; 50 (sec) ; s 14  (states:1647124)
/home/mikolas/alc/17-projeto2/export32x32/1121.rr ; 2 (sec) ; s 10  (states:105532)
/home/mikolas/alc/17-projeto2/export32x32/1122.rr ; 3 (sec) ; s 10  (states:226752)
/home/mikolas/alc/17-projeto2/export32x32/1123.rr ; 0 (sec) ; s 6  (states:1807)
/home/mikolas/alc/17-projeto2/export32x32/1124.rr ; 1 (sec) ; s 10  (states:28527)
/home/mikolas/alc/17-projeto2/export32x32/1125.rr ; 4 (sec) ; s 11  (states:221628)
/home/mikolas/alc/17-projeto2/export32x32/1126.rr ; 12 (sec) ; s 13  (states:391339)
/home/mikolas/alc/17-projeto2/export32x32/1127.rr ; 0 (sec) ; s 8  (states:7348)
/home/mikolas/alc/17-projeto2/export32x32/1128.rr ; 0 (sec) ; s 9  (states:12502)
/home/mikolas/alc/17-projeto2/export32x32/1129.rr ; 0 (sec) ; s 7  (states:9898)
/home/mikolas/alc/17-projeto2/export32x32/113.rr ; 0 (sec) ; s 5  (states:687)
/home/mikolas/alc/17-projeto2/export32x32/1130.rr ; 0 (sec) ; s 10  (states:16973)
/home/mikolas/alc/17-projeto2/export32x32/1131.rr ; 0 (sec) ; s 7  (states:8596)
/home/mikolas/alc/17-projeto2/export32x32/1132.rr ; 2 (sec) ; s 12  (states:60400)
/home/mikolas/alc/17-projeto2/export32x32/1133.rr ; 1 (sec) ; s 10  (states:42609)
/home/mikolas/alc/17-projeto2/export32x32/1134.rr ; 0 (sec) ; s 9  (states:24155)
/home/mikolas/alc/17-projeto2/export32x32/1135.rr ; 0 (sec) ; s 8  (states:4517)
/home/mikolas/alc/17-projeto2/export32x32/1136.rr ; 43 (sec) ; s 12  (states:2353159)
/home/mikolas/alc/17-projeto2/export32x32/1137.rr ; 0 (sec) ; s 4  (states:512)
/home/mikolas/alc/17-projeto2/export32x32/1138.rr ; 0 (sec) ; s 8  (states:103)
/home/mikolas/alc/17-projeto2/export32x32/1139.rr ; 10 (sec) ; s 13  (states:498245)
/home/mikolas/alc/17-projeto2/export32x32/114.rr ; 60 (sec) ; n  (states:942395)
/home/mikolas/alc/17-projeto2/export32x32/1140.rr ; 60 (sec) ; n  (states:990824)
/home/mikolas/alc/17-projeto2/export32x32/1141.rr ; 0 (sec) ; s 7  (states:2170)
/home/mikolas/alc/17-projeto2/export32x32/1142.rr ; 2 (sec) ; s 10  (states:64088)
/home/mikolas/alc/17-projeto2/export32x32/1143.rr ; 0 (sec) ; s 7  (states:101)
/home/mikolas/alc/17-projeto2/export32x32/1144.rr ; 9 (sec) ; s 13  (states:345646)
/home/mikolas/alc/17-projeto2/export32x32/1145.rr ; 0 (sec) ; s 5  (states:1025)
/home/mikolas/alc/17-projeto2/export32x32/1146.rr ; 3 (sec) ; s 14  (states:65202)
/home/mikolas/alc/17-projeto2/export32x32/1147.rr ; 0 (sec) ; s 4  (states:363)
/home/mikolas/alc/17-projeto2/export32x32/1148.rr ; 6 (sec) ; s 11  (states:291149)
/home/mikolas/alc/17-projeto2/export32x32/1149.rr ; 60 (sec) ; n  (states:1813545)
/home/mikolas/alc/17-projeto2/export32x32/115.rr ; 12 (sec) ; s 12  (states:698148)
/home/mikolas/alc/17-projeto2/export32x32/1150.rr ; 0 (sec) ; s 5  (states:515)
/home/mikolas/alc/17-projeto2/export32x32/1151.rr ; 2 (sec) ; s 13  (states:34731)
/home/mikolas/alc/17-projeto2/export32x32/1152.rr ; 1 (sec) ; s 10  (states:24869)
/home/mikolas/alc/17-projeto2/export32x32/1153.rr ; 0 (sec) ; s 4  (states:82)
/home/mikolas/alc/17-projeto2/export32x32/1154.rr ; 0 (sec) ; s 8  (states:8569)
/home/mikolas/alc/17-projeto2/export32x32/1155.rr ; 0 (sec) ; s 9  (states:3880)
/home/mikolas/alc/17-projeto2/export32x32/1156.rr ; 1 (sec) ; s 8  (states:36289)
/home/mikolas/alc/17-projeto2/export32x32/1157.rr ; 0 (sec) ; s 5  (states:1876)
/home/mikolas/alc/17-projeto2/export32x32/1158.rr ; 5 (sec) ; s 12  (states:370796)
/home/mikolas/alc/17-projeto2/export32x32/1159.rr ; 1 (sec) ; s 9  (states:48735)
/home/mikolas/alc/17-projeto2/export32x32/116.rr ; 37 (sec) ; s 15  (states:515589)
/home/mikolas/alc/17-projeto2/export32x32/1160.rr ; 7 (sec) ; s 13  (states:147528)
/home/mikolas/alc/17-projeto2/export32x32/1161.rr ; 3 (sec) ; s 12  (states:80007)
/home/mikolas/alc/17-projeto2/export32x32/1162.rr ; 18 (sec) ; s 14  (states:715995)
/home/mikolas/alc/17-projeto2/export32x32/1163.rr ; 0 (sec) ; s 6  (states:9187)
/home/mikolas/alc/17-projeto2/export32x32/1164.rr ; 0 (sec) ; s 4  (states:44)
/home/mikolas/alc/17-projeto2/export32x32/1165.rr ; 7 (sec) ; s 14  (states:210013)
/home/mikolas/alc/17-projeto2/export32x32/1166.rr ; 43 (sec) ; s 15  (states:1249061)
/home/mikolas/alc/17-projeto2/export32x32/1167.rr ; 1 (sec) ; s 9  (states:87641)
/home/mikolas/alc/17-projeto2/export32x32/1168.rr ; 3 (sec) ; s 10  (states:155388)
/home/mikolas/alc/17-projeto2/export32x32/1169.rr ; 0 (sec) ; s 6  (states:6743)
/home/mikolas/alc/17-projeto2/export32x32/117.rr ; 60 (sec) ; n  (states:1001940)
/home/mikolas/alc/17-projeto2/export32x32/1170.rr ; 2 (sec) ; s 11  (states:18283)
/home/mikolas/alc/17-projeto2/export32x32/1171.rr ; 2 (sec) ; s 10  (states:56385)
/home/mikolas/alc/17-projeto2/export32x32/1172.rr ; 2 (sec) ; s 10  (states:104536)
/home/mikolas/alc/17-projeto2/export32x32/1173.rr ; 1 (sec) ; s 12  (states:40047)
/home/mikolas/alc/17-projeto2/export32x32/1174.rr ; 0 (sec) ; s 9  (states:458)
/home/mikolas/alc/17-projeto2/export32x32/1175.rr ; 0 (sec) ; s 7  (states:10346)
/home/mikolas/alc/17-projeto2/export32x32/1176.rr ; 2 (sec) ; s 10  (states:100739)
/home/mikolas/alc/17-projeto2/export32x32/1177.rr ; 0 (sec) ; s 7  (states:6849)
/home/mikolas/alc/17-projeto2/export32x32/1178.rr ; 0 (sec) ; s 9  (states:600)
/home/mikolas/alc/17-projeto2/export32x32/1179.rr ; 2 (sec) ; s 9  (states:110384)
/home/mikolas/alc/17-projeto2/export32x32/118.rr ; 0 (sec) ; s 5  (states:851)
/home/mikolas/alc/17-projeto2/export32x32/1180.rr ; 0 (sec) ; s 6  (states:869)
/home/mikolas/alc/17-projeto2/export32x32/1181.rr ; 0 (sec) ; s 8  (states:13966)
/home/mikolas/alc/17-projeto2/export32x32/1182.rr ; 0 (sec) ; s 7  (states:10197)
/home/mikolas/alc/17-projeto2/export32x32/1183.rr ; 60 (sec) ; n  (states:1858916)
/home/mikolas/alc/17-projeto2/export32x32/1184.rr ; 3 (sec) ; s 12  (states:85188)
/home/mikolas/alc/17-projeto2/export32x32/1185.rr ; 3 (sec) ; s 13  (states:159613)
/home/mikolas/alc/17-projeto2/export32x32/1186.rr ; 4 (sec) ; s 12  (states:336669)
/home/mikolas/alc/17-projeto2/export32x32/1187.rr ; 1 (sec) ; s 10  (states:54191)
/home/mikolas/alc/17-projeto2/export32x32/1188.rr ; 60 (sec) ; n  (states:634665)
/home/mikolas/alc/17-projeto2/export32x32/1189.rr ; 27 (sec) ; s 14  (states:882775)
/home/mikolas/alc/17-projeto2/export32x32/119.rr ; 60 (sec) ; n  (states:970921)
/home/mikolas/alc/17-projeto2/export32x32/1190.rr ; 2 (sec) ; s 11  (states:107466)
/home/mikolas/alc/17-projeto2/export32x32/1191.rr ; 0 (sec) ; s 5  (states:954)
/home/mikolas/alc/17-projeto2/export32x32/1192.rr ; 10 (sec) ; s 12  (states:365132)
/home/mikolas/alc/17-projeto2/export32x32/1193.rr ; 60 (sec) ; n  (states:1783831)
/home/mikolas/alc/17-projeto2/export32x32/1194.rr ; 11 (sec) ; s 12  (states:96512)
/home/mikolas/alc/17-projeto2/export32x32/1195.rr ; 1 (sec) ; s 12  (states:87428)
/home/mikolas/alc/17-projeto2/export32x32/1196.rr ; 1 (sec) ; s 10  (states:45488)
/home/mikolas/alc/17-projeto2/export32x32/1197.rr ; 0 (sec) ; s 5  (states:852)
/home/mikolas/alc/17-projeto2/export32x32/1198.rr ; 1 (sec) ; s 10  (states:69510)
/home/mikolas/alc/17-projeto2/export32x32/1199.rr ; 0 (sec) ; s 8  (states:4256)
/home/mikolas/alc/17-projeto2/export32x32/12.rr ; 0 (sec) ; s 4  (states:51)
/home/mikolas/alc/17-projeto2/export32x32/120.rr ; 1 (sec) ; s 9  (states:51207)
/home/mikolas/alc/17-projeto2/export32x32/1200.rr ; 20 (sec) ; s 12  (states:948083)
/home/mikolas/alc/17-projeto2/export32x32/1201.rr ; 0 (sec) ; s 8  (states:1470)
/home/mikolas/alc/17-projeto2/export32x32/1202.rr ; 0 (sec) ; s 6  (states:3737)
/home/mikolas/alc/17-projeto2/export32x32/1203.rr ; 0 (sec) ; s 7  (states:2512)
/home/mikolas/alc/17-projeto2/export32x32/1204.rr ; 5 (sec) ; s 11  (states:315581)
/home/mikolas/alc/17-projeto2/export32x32/1205.rr ; 1 (sec) ; s 12  (states:67980)
/home/mikolas/alc/17-projeto2/export32x32/1206.rr ; 0 (sec) ; s 7  (states:28515)
/home/mikolas/alc/17-projeto2/export32x32/1207.rr ; 0 (sec) ; s 7  (states:8649)
/home/mikolas/alc/17-projeto2/export32x32/1208.rr ; 0 (sec) ; s 5  (states:2101)
/home/mikolas/alc/17-projeto2/export32x32/1209.rr ; 60 (sec) ; n  (states:1114233)
/home/mikolas/alc/17-projeto2/export32x32/121.rr ; 1 (sec) ; s 10  (states:47869)
/home/mikolas/alc/17-projeto2/export32x32/1210.rr ; 0 (sec) ; s 5  (states:1816)
/home/mikolas/alc/17-projeto2/export32x32/1211.rr ; 0 (sec) ; s 7  (states:13454)
/home/mikolas/alc/17-projeto2/export32x32/1212.rr ; 0 (sec) ; s 6  (states:1500)
/home/mikolas/alc/17-projeto2/export32x32/1213.rr ; 1 (sec) ; s 12  (states:33570)
/home/mikolas/alc/17-projeto2/export32x32/1214.rr ; 8 (sec) ; s 13  (states:403377)
/home/mikolas/alc/17-projeto2/export32x32/1215.rr ; 18 (sec) ; s 14  (states:528554)
/home/mikolas/alc/17-projeto2/export32x32/1216.rr ; 6 (sec) ; s 12  (states:211416)
/home/mikolas/alc/17-projeto2/export32x32/1217.rr ; 0 (sec) ; s 8  (states:11746)
/home/mikolas/alc/17-projeto2/export32x32/1218.rr ; 0 (sec) ; s 8  (states:15105)
/home/mikolas/alc/17-projeto2/export32x32/1219.rr ; 0 (sec) ; s 8  (states:18013)
/home/mikolas/alc/17-projeto2/export32x32/122.rr ; 0 (sec) ; s 8  (states:11950)
/home/mikolas/alc/17-projeto2/export32x32/1220.rr ; 0 (sec) ; s 8  (states:18001)
/home/mikolas/alc/17-projeto2/export32x32/1221.rr ; 20 (sec) ; s 14  (states:578392)
/home/mikolas/alc/17-projeto2/export32x32/1222.rr ; 0 (sec) ; s 9  (states:32131)
/home/mikolas/alc/17-projeto2/export32x32/1223.rr ; 60 (sec) ; n  (states:2026508)
/home/mikolas/alc/17-projeto2/export32x32/1224.rr ; 0 (sec) ; s 5  (states:104)
/home/mikolas/alc/17-projeto2/export32x32/1225.rr ; 0 (sec) ; s 8  (states:12398)
/home/mikolas/alc/17-projeto2/export32x32/1226.rr ; 1 (sec) ; s 10  (states:31192)
/home/mikolas/alc/17-projeto2/export32x32/1227.rr ; 60 (sec) ; n  (states:914173)
/home/mikolas/alc/17-projeto2/export32x32/1228.rr ; 2 (sec) ; s 11  (states:174305)
/home/mikolas/alc/17-projeto2/export32x32/1229.rr ; 0 (sec) ; s 7  (states:2219)
/home/mikolas/alc/17-projeto2/export32x32/123.rr ; 4 (sec) ; s 11  (states:205335)
/home/mikolas/alc/17-projeto2/export32x32/1230.rr ; 60 (sec) ; n  (states:1269392)
/home/mikolas/alc/17-projeto2/export32x32/1231.rr ; 5 (sec) ; s 11  (states:401883)
/home/mikolas/alc/17-projeto2/export32x32/1232.rr ; 1 (sec) ; s 9  (states:93376)
/home/mikolas/alc/17-projeto2/export32x32/1233.rr ; 4 (sec) ; s 15  (states:170297)
/home/mikolas/alc/17-projeto2/export32x32/1234.rr ; 0 (sec) ; s 1  (states:14)
/home/mikolas/alc/17-projeto2/export32x32/1235.rr ; 0 (sec) ; s 7  (states:9049)
/home/mikolas/alc/17-projeto2/export32x32/1236.rr ; 0 (sec) ; s 10  (states:17486)
/home/mikolas/alc/17-projeto2/export32x32/1237.rr ; 1 (sec) ; s 10  (states:68028)
/home/mikolas/alc/17-projeto2/export32x32/1238.rr ; 0 (sec) ; s 4  (states:256)
/home/mikolas/alc/17-projeto2/export32x32/1239.rr ; 0 (sec) ; s 9  (states:19578)
/home/mikolas/alc/17-projeto2/export32x32/124.rr ; 0 (sec) ; s 6  (states:12654)
/home/mikolas/alc/17-projeto2/export32x32/1240.rr ; 4 (sec) ; s 11  (states:187625)
/home/mikolas/alc/17-projeto2/export32x32/1241.rr ; 15 (sec) ; s 14  (states:604584)
/home/mikolas/alc/17-projeto2/export32x32/1242.rr ; 0 (sec) ; s 6  (states:5803)
/home/mikolas/alc/17-projeto2/export32x32/1243.rr ; 1 (sec) ; s 9  (states:38420)
/home/mikolas/alc/17-projeto2/export32x32/1244.rr ; 0 (sec) ; s 6  (states:1370)
/home/mikolas/alc/17-projeto2/export32x32/1245.rr ; 21 (sec) ; s 14  (states:200608)
/home/mikolas/alc/17-projeto2/export32x32/1246.rr ; 1 (sec) ; s 10  (states:25315)
/home/mikolas/alc/17-projeto2/export32x32/1247.rr ; 0 (sec) ; s 4  (states:126)
/home/mikolas/alc/17-projeto2/export32x32/1248.rr ; 2 (sec) ; s 10  (states:15581)
/home/mikolas/alc/17-projeto2/export32x32/1249.rr ; 0 (sec) ; s 2  (states:27)
/home/mikolas/alc/17-projeto2/export32x32/125.rr ; 1 (sec) ; s 9  (states:18332)
